"","country","year","emissions"
"9463","Gibraltar",2006,13.79530504
"9464","Greece",2006,8.670475579
"9465","Greenland",2006,10.94622905
"9466","Grenada",2006,2.241913099
"9467","Guadeloupe",2006,3.804620915
"9468","Guatemala",2006,0.960907218
"9469","Guinea",2006,0.128306264
"9470","Guinea-Bissau",2006,0.155022984
"9471","Guyana",2006,1.724750029
"9472","Haiti",2006,0.222805116
"9473","Honduras",2006,0.998465467
"9474","Hong Kong, China",2006,5.641942835
"9475","Hungary",2006,5.686384665
"9476","Iceland",2006,7.56453274
"9477","India",2006,1.300067332
"9478","Indonesia",2006,1.500915597
"9479","Iran",2006,7.223400378
"9480","Iraq",2006,3.537022027
"9481","Ireland",2006,10.28141652
"9482","Israel",2006,9.765991137
"9483","Italy",2006,7.943251848
"9484","Jamaica",2006,4.457657446
"9485","Japan",2006,9.735434475
"9486","Jordan",2006,3.77268279
"9487","Kazakhstan",2006,12.57252351
"9488","Kenya",2006,0.261998311
"9489","Kiribati",2006,0.744827193
"9490","Kuwait",2006,31.36899175
"9491","Latvia",2006,3.306760631
"9492","Lebanon",2006,3.538292165
"9493","Liberia",2006,0.229047855
"9494","Libya",2006,9.125391503
"9495","Lithuania",2006,4.206329703
"9496","Luxembourg",2006,24.39005182
"9497","Macao, China",2006,3.307877208
"9498","Macedonia, FYR",2006,5.353489721
"9499","Madagascar",2006,0.091334014
"9500","Malawi",2006,0.072247788
"9501","Malaysia",2006,6.418045513
"9502","Maldives",2006,2.963517123
"9503","Mali",2006,0.041811363
"9504","Malta",2006,6.261494001
"9505","Marshall Islands",2006,1.755730064
"9506","Martinique",2006,5.960163168
"9507","Mauritania",2006,0.535363775
"9508","Mauritius",2006,2.981538147
"9509","Mexico",2006,4.096585267
"9510","Micronesia, Fed. Sts.",2006,0.935127077
"9511","Moldova",2006,1.344294059
"9512","Mongolia",2006,3.674977223
"9513","Montenegro",2006,3.800721021
"9514","Montserrat",2006,13.36805556
"9515","Morocco",2006,1.544553132
"9516","Mozambique",2006,0.092997251
"9517","Myanmar",2006,0.270563061
"9518","Namibia",2006,1.0989687
"9519","Nauru",2006,7.598934175
"9520","Nepal",2006,0.095639579
"9521","Netherlands",2006,10.20794675
"9522","Netherlands Antilles",2006,29.34110581
"9523","New Caledonia",2006,11.82815834
"9524","New Zealand",2006,8.01691222
"9525","Nicaragua",2006,0.812956776
"9526","Niger",2006,0.059930044
"9527","Nigeria",2006,0.687217309
"9528","Niue",2006,4.463379996
"9529","Norway",2006,9.478448647
"9530","Oman",2006,15.89965551
"9531","Pakistan",2006,0.904331996
"9532","Palau",2006,10.07779055
"9533","Panama",2006,2.237005412
"9534","Papua New Guinea",2006,0.735691774
"9535","Paraguay",2006,0.66332734
"9536","Peru",2006,1.258170522
"9537","Philippines",2006,0.776969248
"9538","Poland",2006,8.382828583
"9539","Portugal",2006,5.587546549
"9540","Qatar",2006,57.98689475
"9541","Reunion",2006,4.661871528
"9542","Romania",2006,4.726338304
"9543","Russia",2006,11.63309628
"9544","Rwanda",2006,0.055923874
"9545","Samoa",2006,0.87221417
"9546","Sao Tome and Principe",2006,0.544191349
"9547","Saudi Arabia",2006,17.447964
"9548","Senegal",2006,0.428725159
"9549","Serbia",2006,5.465792571
"9550","Seychelles",2006,8.830519668
"9551","Sierra Leone",2006,0.137654069
"9552","Singapore",2006,6.983366799
"9553","Slovak Republic",2006,7.178985153
"9554","Slovenia",2006,8.093731154
"9555","Solomon Islands",2006,0.371980676
"9556","Somalia",2006,0.067349151
"9557","South Africa",2006,8.789515823
"9558","Spain",2006,7.951434228
"9559","Sri Lanka",2006,0.585034346
"9560","Sudan",2006,0.367321241
"9561","Suriname",2006,4.836476779
"9562","Swaziland",2006,0.908789398
"9563","Sweden",2006,5.452381206
"9564","Switzerland",2006,5.606771688
"9565","Syria",2006,2.832061721
"9566","Taiwan",2006,11.72345126
"9567","Tajikistan",2006,0.406868288
"9568","Tanzania",2006,0.149243355
"9569","Thailand",2006,3.882308397
"9570","Timor-Leste",2006,0.172993944
"9571","Togo",2006,0.220799333
"9572","Tonga",2006,1.732556308
"9573","Trinidad and Tobago",2006,24.3478454
"9574","Tunisia",2006,2.308450238
"9575","Turkey",2006,3.787048964
"9576","Turkmenistan",2006,9.631988136
"9577","Turks and Caicos Islands",2006,4.387849033
"9578","Uganda",2006,0.090386244
"9579","Ukraine",2006,7.006612487
"9580","United Arab Emirates",2006,26.56463484
"9581","United Kingdom",2006,8.952900983
"9582","United States",2006,19.1514501
"9583","Uruguay",2006,1.997825563
"9584","Uzbekistan",2006,4.444973599
"9585","Wallis et Futuna",2006,2.076255191
"9586","Vanuatu",2006,0.219905272
"9587","Venezuela",2006,6.333103577
"9588","West Bank and Gaza",2006,0.62292296
"9589","Western Sahara",2006,0.516308861
"9590","Vietnam",2006,1.218506809
"9591","Zambia",2006,0.189416747
"9592","Zimbabwe",2006,0.825534834
"9593","Afghanistan",2007,0.068311633
"9594","Albania",2007,1.27942017
"9595","Algeria",2007,3.312874684
"9596","Andorra",2007,6.622435189
"9597","Angola",2007,1.435043652
"9598","Anguilla",2007,4.07605549
"9599","Antigua and Barbuda",2007,5.162816858
"9600","Argentina",2007,4.582394268
"9601","Armenia",2007,1.648352304
"9602","Aruba",2007,22.62093228
"9603","Australia",2007,17.85990598
"9604","Austria",2007,8.319711838
"9605","Azerbaijan",2007,4.695870874
"9606","Bahamas",2007,4.705128712
"9607","Bahrain",2007,24.1927208
"9608","Bangladesh",2007,0.336644963
"9609","Barbados",2007,5.251247463
"9610","Belarus",2007,6.196023914
"9611","Belgium",2007,9.792962953
"9612","Belize",2007,1.451035512
"9613","Benin",2007,0.554571281
"9614","Bermuda",2007,8.015255341
"9615","Bhutan",2007,0.56977078
"9616","Bolivia",2007,1.347951326
"9617","Bosnia and Herzegovina",2007,7.377899573
"9618","Botswana",2007,2.438686962
"9619","Brazil",2007,1.913505573
"9620","British Virgin Islands",2007,4.560733271
"9621","Brunei",2007,26.95271421
"9622","Bulgaria",2007,6.911698602
"9623","Burkina Faso",2007,0.109310102
"9624","Burundi",2007,0.024736908
"9625","Cambodia",2007,0.254818564
"9626","Cameroon",2007,0.317910609
"9627","Canada",2007,17.0041237
"9628","Cape Verde",2007,0.645241876
"9629","Cayman Islands",2007,11.19869298
"9630","Chad",2007,0.044543692
"9631","Chile",2007,4.277455271
"9632","China",2007,5.139069376
"9633","Colombia",2007,1.430214323
"9634","Comoros",2007,0.178307756
"9635","Congo, Dem. Rep.",2007,0.042837587
"9636","Congo, Rep.",2007,0.385280842
"9637","Costa Rica",2007,1.925313584
"9638","Cote d'Ivoire",2007,0.369090155
"9639","Croatia",2007,5.509947481
"9640","Cuba",2007,2.372385236
"9641","Cyprus",2007,7.709117454
"9642","Denmark",2007,9.18756731
"9643","Djibouti",2007,0.580933854
"9644","Dominica",2007,2.196763792
"9645","Ecuador",2007,2.220694554
"9646","Egypt",2007,2.500135211
"9647","El Salvador",2007,1.130494874
"9648","Equatorial Guinea",2007,7.447945137
"9649","Eritrea",2007,0.120730638
"9650","Estonia",2007,14.03185558
"9651","Ethiopia",2007,0.07609949
"9652","Faeroe Islands",2007,15.92824398
"9653","Fiji",2007,1.439858951
"9654","Finland",2007,12.09277656
"9655","France",2007,6.087139998
"9656","French Guiana",2007,3.164369972
"9657","French Polynesia",2007,3.226896758
"9658","Gabon",2007,1.638058016
"9659","Gambia",2007,0.248844225
"9660","Georgia",2007,1.401584013
"9661","Germany",2007,9.500478837
"9662","Ghana",2007,0.421678557
"9663","Gibraltar",2007,14.01784089
"9664","Greece",2007,8.727772148
"9665","Greenland",2007,10.74743527
"9666","Grenada",2007,2.305678095
"9667","Guadeloupe",2007,3.85108925
"9668","Guatemala",2007,0.945840465
"9669","Guinea",2007,0.129085682
"9670","Guinea-Bissau",2007,0.162197346
"9671","Guyana",2007,2.087366301
"9672","Haiti",2007,0.248808697
"9673","Honduras",2007,1.226179905
"9674","Hong Kong, China",2007,5.814144107
"9675","Hungary",2007,5.561755826
"9676","Iceland",2007,7.555908819
"9677","India",2007,1.372484618
"9678","Indonesia",2007,1.615365416
"9679","Iran",2007,7.555636648
"9680","Iraq",2007,2.169443125
"9681","Ireland",2007,10.38840669
"9682","Israel",2007,9.597724453
"9683","Italy",2007,7.775988634
"9684","Jamaica",2007,4.975436581
"9685","Japan",2007,9.888296731
"9686","Jordan",2007,3.800302888
"9687","Kazakhstan",2007,14.23442812
"9688","Kenya",2007,0.2622454
"9689","Kiribati",2007,0.540106408
"9690","Kuwait",2007,30.73308555
"9691","Latvia",2007,3.474320749
"9692","Lebanon",2007,3.620668306
"9693","Lesotho",2007,0.003481903
"9694","Liberia",2007,0.195080501
"9695","Libya",2007,8.999478061
"9696","Lithuania",2007,4.479374782
"9697","Luxembourg",2007,22.84565937
"9698","Macao, China",2007,2.776959345
"9699","Macedonia, FYR",2007,5.555712897
"9700","Madagascar",2007,0.095625006
"9701","Malawi",2007,0.070152696
"9702","Malaysia",2007,7.588934077
"9703","Maldives",2007,3.019930443
"9704","Mali",2007,0.041319605
"9705","Malta",2007,6.602715733
"9706","Marshall Islands",2007,1.88618134
"9707","Martinique",2007,5.393487758
"9708","Mauritania",2007,0.595765768
"9709","Mauritius",2007,3.046812736
"9710","Mexico",2007,4.173230094
"9711","Micronesia, Fed. Sts.",2007,0.899247902
"9712","Moldova",2007,1.276303676
"9713","Mongolia",2007,3.84478265
"9714","Montenegro",2007,3.585142625
"9715","Montserrat",2007,13.17365269
"9716","Morocco",2007,1.62079082
"9717","Mozambique",2007,0.109606663
"9718","Myanmar",2007,0.269319213
"9719","Namibia",2007,1.115802618
"9720","Nauru",2007,8.666535356
"9721","Nepal",2007,0.09511109
"9722","Netherlands",2007,10.4448877
"9723","Netherlands Antilles",2007,32.67322947
"9724","New Caledonia",2007,12.32320188
"9725","New Zealand",2007,7.949354603
"9726","Nicaragua",2007,0.825776249
"9727","Niger",2007,0.058895256
"9728","Nigeria",2007,0.647841963
"9729","Niue",2007,4.58906967
"9730","Norway",2007,9.547899315
"9731","Oman",2007,17.40716316
"9732","Pakistan",2007,0.966157423
"9733","Palau",2007,10.38870663
"9734","Panama",2007,2.126239515
"9735","Papua New Guinea",2007,0.766431838
"9736","Paraguay",2007,0.675894854
"9737","Peru",2007,1.533913715
"9738","Philippines",2007,0.785797322
"9739","Poland",2007,8.26421315
"9740","Portugal",2007,5.737097172
"9741","Qatar",2007,57.0668165
"9742","Reunion",2007,4.899058555
"9743","Romania",2007,4.663950028
"9744","Russia",2007,11.63649419
"9745","Rwanda",2007,0.057394733
"9746","Samoa",2007,0.889982366
"9747","Sao Tome and Principe",2007,0.535922709
"9748","Saudi Arabia",2007,15.42881971
"9749","Senegal",2007,0.464937483
"9750","Serbia",2007,5.313369797
"9751","Seychelles",2007,7.680690399
"9752","Sierra Leone",2007,0.115790411
"9753","Singapore",2007,3.896273284
"9754","Slovak Republic",2007,6.738570282
"9755","Slovenia",2007,8.055444436
"9756","Solomon Islands",2007,0.398799573
"9757","Somalia",2007,0.069273543
"9758","South Africa",2007,9.082425042
"9759","Spain",2007,8.030690436
"9760","Sri Lanka",2007,0.614418971
"9761","Sudan",2007,0.390491087
"9762","Suriname",2007,4.786958772
"9763","Swaziland",2007,0.938505529
"9764","Sweden",2007,5.245428615
"9765","Switzerland",2007,5.054235042
"9766","Syria",2007,2.972039494
"9767","Taiwan",2007,11.96258221
"9768","Tajikistan",2007,0.488006074
"9769","Tanzania",2007,0.149726607
"9770","Thailand",2007,3.867183746
"9771","Timor-Leste",2007,0.172830428
"9772","Togo",2007,0.232863496
"9773","Tonga",2007,1.506053553
"9774","Trinidad and Tobago",2007,35.04386203
"9775","Tunisia",2007,2.35591968
"9776","Turkey",2007,4.066597141
"9777","Turkmenistan",2007,11.01318428
"9778","Turks and Caicos Islands",2007,4.58280045
"9779","Uganda",2007,0.10308759
"9780","Ukraine",2007,7.0775726
"9781","United Arab Emirates",2007,25.78687314
"9782","United Kingdom",2007,8.684595423
"9783","United States",2007,19.28039782
"9784","Uruguay",2007,1.798415923
"9785","Uzbekistan",2007,4.411953043
"9786","Wallis et Futuna",2007,2.096885648
"9787","Vanuatu",2007,0.428701409
"9788","Venezuela",2007,6.369959049
"9789","West Bank and Gaza",2007,0.623526066
"9790","Western Sahara",2007,0.496382999
"9791","Vietnam",2007,1.336835819
"9792","Zambia",2007,0.137172459
"9793","Zimbabwe",2007,0.818160902
"9794","Afghanistan",2008,0.131601903
"9795","Albania",2008,1.297752738
"9796","Algeria",2008,3.328944661
"9797","Andorra",2008,6.527241242
"9798","Angola",2008,1.474353388
"9799","Anguilla",2008,3.980909728
"9800","Antigua and Barbuda",2008,5.275415031
"9801","Argentina",2008,4.785169983
"9802","Armenia",2008,1.804106217
"9803","Aruba",2008,21.68186039
"9804","Australia",2008,18.01631327
"9805","Austria",2008,8.183160018
"9806","Azerbaijan",2008,5.109538292
"9807","Bahamas",2008,3.131921321
"9808","Bahrain",2008,23.09002916
"9809","Bangladesh",2008,0.319161002
"9810","Barbados",2008,6.008278835
"9811","Belarus",2008,6.48817388
"9812","Belgium",2008,9.797336714
"9813","Belize",2008,1.36012592
"9814","Benin",2008,0.537539184
"9815","Bermuda",2008,6.011207861
"9816","Bhutan",2008,0.60121031
"9817","Bolivia",2008,1.43182915
"9818","Bosnia and Herzegovina",2008,8.212238083
"9819","Botswana",2008,2.547205492
"9820","Brazil",2008,2.023772836
"9821","British Virgin Islands",2008,4.671528571
"9822","Brunei",2008,27.50750595
"9823","Bulgaria",2008,6.690139082
"9824","Burkina Faso",2008,0.109419171
"9825","Burundi",2008,0.031388801
"9826","Cambodia",2008,0.287547496
"9827","Cameroon",2008,0.295541639
"9828","Canada",2008,16.35039863
"9829","Cape Verde",2008,0.631962099
"9830","Cayman Islands",2008,11.40549176
"9831","Chad",2008,0.047839126
"9832","Chile",2008,4.240259136
"9833","China",2008,5.296193599
"9834","Colombia",2008,1.47609182
"9835","Comoros",2008,0.178853064
"9836","Congo, Dem. Rep.",2008,0.045132791
"9837","Congo, Rep.",2008,0.384220477
"9838","Costa Rica",2008,1.911933419
"9839","Cote d'Ivoire",2008,0.361896603
"9840","Croatia",2008,5.287902576
"9841","Cuba",2008,2.701777167
"9842","Cyprus",2008,7.94273481
"9843","Denmark",2008,8.541507801
"9844","Djibouti",2008,0.612799524
"9845","Dominica",2008,1.88285235
"9846","Ecuador",2008,2.110517801
"9847","Egypt",2008,2.512394205
"9848","El Salvador",2008,1.067764634
"9849","Equatorial Guinea",2008,6.798253229
"9850","Eritrea",2008,0.083745644
"9851","Estonia",2008,13.03137887
"9852","Ethiopia",2008,0.080167238
"9853","Faeroe Islands",2008,14.78829283
"9854","Fiji",2008,1.277779556
"9855","Finland",2008,10.64411428
"9856","France",2008,5.999020726
"9857","French Guiana",2008,3.150988265
"9858","French Polynesia",2008,3.284935038
"9859","Gabon",2008,1.079539317
"9860","Gambia",2008,0.251002328
"9861","Georgia",2008,1.419429779
"9862","Germany",2008,9.497246757
"9863","Ghana",2008,0.366600849
"9864","Gibraltar",2008,14.14734638
"9865","Greece",2008,8.661235531
"9866","Greenland",2008,11.13107804
"9867","Grenada",2008,2.509890124
"9868","Guadeloupe",2008,3.81770775
"9869","Guatemala",2008,0.83559482
"9870","Guinea",2008,0.1269644
"9871","Guinea-Bissau",2008,0.156376432
"9872","Guyana",2008,2.073415312
"9873","Haiti",2008,0.249306755
"9874","Honduras",2008,1.187453516
"9875","Hong Kong, China",2008,5.56852692
"9876","Hungary",2008,5.453231724
"9877","Iceland",2008,6.821903051
"9878","India",2008,1.520849421
"9879","Indonesia",2008,1.75504422
"9880","Iran",2008,7.892210941
"9881","Iraq",2008,3.166713703
"9882","Ireland",2008,9.882531034
"9883","Israel",2008,10.00118814
"9884","Italy",2008,7.465942415
"9885","Jamaica",2008,4.391456474
"9886","Japan",2008,9.536605686
"9887","Jordan",2008,3.549467779
"9888","Kazakhstan",2008,14.71810426
"9889","Kenya",2008,0.266308378
"9890","Kiribati",2008,0.569759251
"9891","Kuwait",2008,31.37388322
"9892","Latvia",2008,3.341848663
"9893","Lebanon",2008,3.996721795
"9894","Lesotho",2008,0.008617669
"9895","Liberia",2008,0.157352183
"9896","Libya",2008,9.819522724
"9897","Lithuania",2008,4.498483391
"9898","Luxembourg",2008,22.16807969
"9899","Macao, China",2008,2.298460385
"9900","Macedonia, FYR",2008,5.771917892
"9901","Madagascar",2008,0.099422148
"9902","Malawi",2008,0.082469881
"9903","Malaysia",2008,7.752233946
"9904","Maldives",2008,3.277725768
"9905","Mali",2008,0.041078867
"9906","Malta",2008,6.182771022
"9907","Marshall Islands",2008,1.872163389
"9908","Martinique",2008,5.316067699
"9909","Mauritania",2008,0.613103977
"9910","Mauritius",2008,3.078762897
"9911","Mexico",2008,4.261171866
"9912","Micronesia, Fed. Sts.",2008,0.897007258
"9913","Moldova",2008,1.313321187
"9914","Mongolia",2008,3.759486815
"9915","Montenegro",2008,4.370733568
"9916","Montserrat",2008,13.10415248
"9917","Morocco",2008,1.594083135
"9918","Mozambique",2008,0.104748301
"9919","Myanmar",2008,0.1910534
"9920","Namibia",2008,1.626354702
"9921","Nauru",2008,8.644400786
"9922","Nepal",2008,0.105412983
"9923","Netherlands",2008,10.53302813
"9924","Netherlands Antilles",2008,30.78135443
"9925","New Caledonia",2008,13.50974911
"9926","New Zealand",2008,8.009084401
"9927","Nicaragua",2008,0.778151613
"9928","Niger",2008,0.063437109
"9929","Nigeria",2008,0.614689662
"9930","Niue",2008,4.715969989
"9931","Norway",2008,10.52976879
"9932","Oman",2008,15.57208046
"9933","Pakistan",2008,0.935618056
"9934","Palau",2008,10.33221277
"9935","Panama",2008,2.223796343
"9936","Papua New Guinea",2008,0.530746337
"9937","Paraguay",2008,0.698581746
"9938","Peru",2008,1.450134438
"9939","Philippines",2008,0.842120697
"9940","Poland",2008,8.270767149
"9941","Portugal",2008,5.4869264
"9942","Qatar",2008,48.70206152
"9943","Reunion",2008,4.940390873
"9944","Romania",2008,4.383449075
"9945","Russia",2008,11.98271761
"9946","Rwanda",2008,0.05424447
"9947","Samoa",2008,0.887378146
"9948","Sao Tome and Principe",2008,0.527571337
"9949","Saudi Arabia",2008,15.9822462
"9950","Senegal",2008,0.461633711
"9951","Serbia",2008,5.271222677
"9952","Seychelles",2008,8.27022563
"9953","Sierra Leone",2008,0.118255775
"9954","Singapore",2008,4.114440755
"9955","Slovak Republic",2008,6.901654456
"9956","Slovenia",2008,8.511828196
"9957","Solomon Islands",2008,0.388067132
"9958","Somalia",2008,0.068218889
"9959","South Africa",2008,9.427960373
"9960","Spain",2008,7.293088758
"9961","Sri Lanka",2008,0.580791088
"9962","Sudan",2008,0.382117945
"9963","Suriname",2008,4.74113997
"9964","Swaziland",2008,0.949860795
"9965","Sweden",2008,5.315688399
"9966","Switzerland",2008,5.333057624
"9967","Syria",2008,3.437245341
"9968","Taiwan",2008,11.23307593
"9969","Tajikistan",2008,0.45316766
"9970","Tanzania",2008,0.154672995
"9971","Thailand",2008,3.835101888
"9972","Timor-Leste",2008,0.176584249
"9973","Togo",2008,0.251983337
"9974","Tonga",2008,1.567712888
"9975","Trinidad and Tobago",2008,31.95771727
"9976","Tunisia",2008,2.440669476
"9977","Turkey",2008,4.021902589
"9978","Turkmenistan",2008,11.20039948
"9979","Turks and Caicos Islands",2008,4.384501298
"9980","Uganda",2008,0.100852839
"9981","Ukraine",2008,7.03235908
"9982","United Arab Emirates",2008,25.60501366
"9983","United Kingdom",2008,8.526466818
"9984","United States",2008,18.5459917
"9985","Uruguay",2008,2.489763547
"9986","Uzbekistan",2008,4.476669019
"9987","Wallis et Futuna",2008,1.589250885
"9988","Vanuatu",2008,0.401974499
"9989","Venezuela",2008,6.657569867
"9990","West Bank and Gaza",2008,0.536602287
